class_order,class_type,new_class_code,new_class_name,old_class_code,old_class_type
7,JOB,28699,그 외 스포츠 및 레크리에이션 관련 전문가,28649,그 외 스포츠 및 레크레이션 강사
7,JOB,28699,그 외 스포츠 및 레크리에이션 관련 전문가,28699,그 외 스포츠 및 레크레이션 관련 전문가
7,JOB,28701,주방장,44111,한식 주방장
7,JOB,28701,주방장,44121,중식 주방장
7,JOB,28701,주방장,44131,양식 주방장
7,JOB,28701,주방장,44141,일식 주방장
7,JOB,28701,주방장,44199,그 외 주방장 및 조리사
7,JOB,28702,요리 연구가,44111,한식 주방장
7,JOB,28702,요리 연구가,44121,중식 주방장
7,JOB,28702,요리 연구가,44131,양식 주방장
7,JOB,28702,요리 연구가,44141,일식 주방장
7,JOB,28702,요리 연구가,44199,그 외 주방장 및 조리사
7,JOB,28709,그 외 식문화 관련 전문가,44111,한식 주방장
7,JOB,28709,그 외 식문화 관련 전문가,44121,중식 주방장
7,JOB,28709,그 외 식문화 관련 전문가,44131,양식 주방장
7,JOB,28709,그 외 식문화 관련 전문가,44141,일식 주방장
7,JOB,28709,그 외 식문화 관련 전문가,44199,그 외 주방장 및 조리사
7,JOB,28810,공연·영화 및 음반 기획자,27351,이벤트 전문가
7,JOB,28810,공연·영화 및 음반 기획자,27352,행사 전시 기획자
7,JOB,28821,연예인 매니저,28911,연예인 매니저
7,JOB,28822,스포츠 매니저,28912,스포츠 매니저
7,JOB,31110,조세행정 사무원,31110,조세행정 사무원
7,JOB,31120,관세행정 사무원,31120,관세행정 사무원
7,JOB,31130,병무행정 사무원,31130,병무행정 사무원
7,JOB,31141,국가행정 사무원,31141,국가행정 사무원
7,JOB,31142,지방행정 사무원,31142,지방행정 사무원
7,JOB,31150,공공행정 사무원,31143,공공행정 사무원
7,JOB,25124,자연과학·수학 및 통계학 시간강사,25123,자연계열 시간강사
7,JOB,28391,미디어 콘텐츠 창작자,28399,그 외 연극·영화 및 영상 관련 종사자
7,JOB,28392,스크립터,28114,스크립터
7,JOB,26132,집행관,26132,집행관
7,JOB,26140,변리사,26140,변리사
7,JOB,26190,그 외 법률 전문가,26120,변호사
7,JOB,26190,그 외 법률 전문가,27159,그 외 경영 및 진단 전문가
7,JOB,26201,정부행정 전문가,26201,정부정책 행정 전문가
7,JOB,26202,공공행정 전문가,26202,공공행정 전문가
7,JOB,27111,노무사,27111,노무사
7,JOB,27112,인사 컨설턴트,27112,인사 컨설턴트
7,JOB,27113,헤드헌터,24731,헤드헌터
7,JOB,27119,그 외 인사 및 노사 관련 전문가,27119,그 외 인사 및 노사 관련 전문가
7,JOB,27120,회계사,27120,회계사
7,JOB,27130,세무사,27130,세무사
7,JOB,27140,관세사,27140,관세사
7,JOB,39223,방송 안내원,39225,방송 안내원
7,JOB,39224,전화교환 및 전화번호 안내원,39226,전화교환 및 전화번호 안내원
7,JOB,39229,그 외 안내·접수원 및 전화교환원,39229,그 외 안내 · 접수 사무원 및 전화교환원
7,JOB,39911,의료 서비스 상담 종사원,39912,방문고객 상담원
7,JOB,39912,전화 상담원,39911,전화 상담원
7,JOB,39913,방문 고객 상담원,39912,방문고객 상담원
7,JOB,39914,모니터 요원,39913,모니터 요원
7,JOB,39915,중개 사무원,31423,사무 보조원
7,JOB,39919,그 외 고객 상담 사무원,39912,방문고객 상담원
7,JOB,39991,출판 및 자료편집 사무원,39991,출판 및 자료편집 사무원
7,JOB,39992,속기사,39992,속기사
7,JOB,39993,행정사,39999,그 외 사무원
7,JOB,39994,취업 알선원,24733,취업알선원
7,JOB,39999,그 외 사무원,39999,그 외 사무원
7,JOB,41112,일반 경찰관 및 수사관,41112,일반 경찰관
7,JOB,28393,무대의상 관리원,28391,무대의상 관리원
7,JOB,28394,소품 관리원,28392,소품 관리원
7,JOB,28395,방송 및 영화연출 보조원,28393,방송·영화연출 보조원
7,JOB,28396,보조 연기자,28394,보조 연기자
7,JOB,28399,그 외 연극·영화 및 영상 관련 종사원,28399,그 외 연극·영화 및 영상 관련 종사자
7,JOB,28411,화가,28411,화가
7,JOB,28412,조각가,28412,조각가
7,JOB,28413,서예가,28413,서예가
7,JOB,28421,사진작가,28421,사진작가
7,JOB,28422,사진기자,28422,사진기자
7,JOB,28423,사진가,28423,사진가
7,JOB,28431,만화가,28431,만화가
7,JOB,28432,만화영화 작가,28432,만화영화 작가
7,JOB,28441,국악인,28441,국악인
7,JOB,28442,국악 연주가,28442,국악 연주가
7,JOB,28443,국악 작곡 및 편곡가,28443,국악작곡 및 편곡가
7,JOB,28444,전통 예능인,28444,전통 예능인
7,JOB,28451,지휘자,28451,지휘자
7,JOB,28452,작곡가 및 편곡가,28452,작곡가 및 편곡가
7,JOB,28453,연주가,28453,연주가
7,JOB,28461,가수,28461,가수
7,JOB,28462,성악가,28462,성악가
7,JOB,28471,무용가,28471,무용가
7,JOB,28472,안무가,28472,안무가
7,JOB,28490,그 외 시각 및 공연 예술가,28991,마술사
7,JOB,28490,그 외 시각 및 공연 예술가,28999,그 외 문화·예술 관련 종사원
7,JOB,28511,자동차 디자이너,28511,자동차 디자이너
7,JOB,28512,가구 디자이너,28512,가구 디자이너
7,JOB,28519,그 외 제품 디자이너,28519,그 외 제품 디자이너
7,JOB,42291,패션 코디네이터,42291,패션코디네이터
7,JOB,42292,이미지컨설턴트,42292,이미지컨설턴트
7,JOB,42299,그 외 미용 관련 서비스 종사원,42299,그 외 미용관련 서비스 종사원
7,JOB,42311,결혼상담원,42311,결혼 상담원
7,JOB,42312,웨딩플래너,42312,웨딩 플래너
7,JOB,42320,혼례 종사원,42320,혼례 종사원
7,JOB,42331,장례 상담원,42331,장례 상담원
7,JOB,42332,장례 지도사,42332,장례 지도사
7,JOB,28521,직물 디자이너,28521,직물 디자이너
7,JOB,28522,의상 디자이너,28522,의상 디자이너
7,JOB,28523,액세서리 디자이너,28523,액세서리 디자이너
7,JOB,28524,가방 및 신발 디자이너,28524,가방 및 신발 디자이너
7,JOB,28531,인테리어 디자이너,28531,인테리어 디자이너
7,JOB,28532,디스플레이 디자이너,28532,디스플레이어
7,JOB,28533,무대 및 세트 디자이너,28533,무대 및 세트 디자이너
7,JOB,28541,광고 디자이너,28541,광고 디자이너
7,JOB,28542,포장 디자이너,28542,포장 디자이너
7,JOB,28543,책 디자이너,28543,북 디자이너
7,JOB,28544,삽화가,28544,삽화가
7,JOB,28545,색채 전문가,28545,색채 전문가
7,JOB,28340,촬영기사,28340,촬영기사
7,JOB,28350,음향 및 녹음 기사,28350,음향 및 녹음 기사
7,JOB,28360,영상·녹화 및 편집 기사,28360,영상·녹화 및 편집 기사
7,JOB,28371,조명기사,28371,조명기사
7,JOB,28372,영사기사,28372,영사기사
7,JOB,42241,메이크업 아티스트,42241,메이크업 아티스트
7,JOB,42242,특수 분장사,42242,특수 분장사
7,JOB,42243,분장사,42243,분장사
7,JOB,51029,그 외 일반 영업원,51029,그 외 일반 영업원
7,JOB,51031,보험 중개인,51031,보험 중개인
7,JOB,51032,보험 설계사,51032,보험 설계사
7,JOB,51033,투자 권유 대행인,51033,간접 투자증권 판매인
7,JOB,51041,대출 모집인,51029,그 외 일반 영업원
7,JOB,51042,신용카드 모집인,99999,그 외 서비스관련 단순 종사원
7,JOB,52111,소규모 상점 경영자,52111,의류 판매원
7,JOB,52111,소규모 상점 경영자,52112,화장품 판매원
7,JOB,52111,소규모 상점 경영자,52113,가전제품 판매원
7,JOB,52111,소규모 상점 경영자,52114,가구 판매원
7,JOB,52111,소규모 상점 경영자,52115,신발 및 액세서리 판매원
7,JOB,52111,소규모 상점 경영자,52116,서적·문구 및 음반 판매원
7,JOB,52111,소규모 상점 경영자,52117,원예 작물 판매원
7,JOB,52111,소규모 상점 경영자,52118,농·수산물 판매원
7,JOB,52111,소규모 상점 경영자,52119,그 외 상점 판매원
7,JOB,52112,소규모 상점 일선 관리 종사원,52111,의류 판매원
7,JOB,52112,소규모 상점 일선 관리 종사원,52112,화장품 판매원
7,JOB,52112,소규모 상점 일선 관리 종사원,52113,가전제품 판매원
7,JOB,52112,소규모 상점 일선 관리 종사원,52114,가구 판매원
7,JOB,52112,소규모 상점 일선 관리 종사원,52115,신발 및 액세서리 판매원
7,JOB,52112,소규모 상점 일선 관리 종사원,52116,서적·문구 및 음반 판매원
7,JOB,52112,소규모 상점 일선 관리 종사원,52117,원예 작물 판매원
7,JOB,52112,소규모 상점 일선 관리 종사원,52118,농·수산물 판매원
7,JOB,52112,소규모 상점 일선 관리 종사원,52119,그 외 상점 판매원
7,JOB,52121,의류 판매원,52111,의류 판매원
7,JOB,52122,화장품 판매원,52112,화장품 판매원
7,JOB,52123,가전제품 판매원,52113,가전제품 판매원
7,JOB,52124,가구 판매원,52114,가구 판매원
7,JOB,52125,신발 및 액세서리 판매원,52115,신발 및 액세서리 판매원
7,JOB,52126,서적·문구 및 음반 판매원,52116,서적·문구 및 음반 판매원
7,JOB,52127,원예작물 판매원,52117,원예 작물 판매원
7,JOB,52128,음식료품 판매원,52118,농·수산물 판매원
7,JOB,52129,그 외 상점 판매원,52119,그 외 상점 판매원
7,JOB,31411,관리 비서,31411,관리 비서
7,JOB,31412,일반 비서,31412,일반 비서
7,JOB,31421,약국 전산 관리원,31421,약국 전산 관리원
7,JOB,31422,전산 자료 입력원,31422,전산 자료 입력원
7,JOB,31423,사무 보조원,31423,사무 보조원
7,JOB,32010,출납 창구 사무원,32010,출납창구 사무원
7,JOB,32021,보험 심사원,32021,보험 심사원
7,JOB,32022,보험 사무원,32022,보험 사무원
7,JOB,32030,은행 사무원,32031,은행 사무원
7,JOB,32040,증권 사무원,32032,금융 사무원
7,JOB,32051,수금원,99220,수금원
7,JOB,32052,신용 추심원,32040,신용 추심원
7,JOB,32090,그 외 금융 사무원,32032,금융 사무원
7,JOB,33011,법무 사무원,33011,법무 사무원
7,JOB,33012,특허 사무원,33012,특허 사무원
7,JOB,33019,그 외 법률 관련 사무원,33019,그 외 법률관련 사무원
7,JOB,33020,감사 사무원,33020,감사 사무원
7,JOB,39101,통계 사무원,39101,통계 사무원
7,JOB,39102,통계 및 설문 조사 사무원,39102,통계 및 설문 조사 사무원
7,JOB,39109,그 외 통계 관련 사무원,39109,그 외 통계관련 사무원
7,JOB,39210,여행 사무원,39210,여행 사무원
7,JOB,39221,예약 및 접수 사무원,39221,예약 및 접수 사무원
7,JOB,39222,데스크 안내원,39222,데스크 안내원
7,JOB,31214,분양 및 임대 사무원,31214,분양 및 임대 사무원
7,JOB,31215,판매 사무원,31215,판매 사무원
7,JOB,31219,그 외 기획 및 마케팅 사무원,31219,그 외 기획 및 마케팅 사무원
7,JOB,31221,인사 및 노무 사무원,31221,인사 및 노무 사무원
7,JOB,31222,교육 및 훈련 사무원,31222,교육 및 훈련 사무원
7,JOB,31230,자재 관리 사무원,31230,자재관리 사무원
7,JOB,31241,생산관리 사무원,31241,생산관리 사무원
7,JOB,31242,품질 관리 사무원,31242,품질관리 사무원
7,JOB,31250,무역 사무원,31250,무역 사무원
7,JOB,31261,도로운송 사무원,31261,도로운송 사무원
7,JOB,31262,철도운송 사무원,31262,철도운송 사무원
7,JOB,31263,수상운송 사무원,31263,수상운송 사무원
7,JOB,31264,항공운송 사무원,31264,항공운송 사무원
7,JOB,31271,총무 사무원,31270,총무 사무원
7,JOB,31272,대학 행정조교,31270,총무 사무원
7,JOB,31310,회계 사무원,31310,회계 사무원
7,JOB,31320,경리 사무원,31320,경리 사무원
7,JOB,27353,국내 및 국제회의 기획자,27353,국내 및 국제 회의 기획자
7,JOB,27411,부동산 감정 전문가,27411,감정평가사
7,JOB,27412,동산 감정 전문가,27411,감정평가사
7,JOB,27412,동산 감정 전문가,27412,감정사
7,JOB,27420,해외 영업원,27420,해외 영업원
7,JOB,27431,자동차 부품 기술 영업원,27431,자동차 부품 기술 영업원
7,JOB,27432,전자 및 통신장비 기술 영업원,27432,전자·통신장비 기술 영업원
7,JOB,27433,의료장비 기술 영업원,27433,의료장비 기술 영업원
7,JOB,27434,농업용 기계장비 기술 영업원,27434,농업용 기계장비 기술 영업원
7,JOB,27435,산업용 기계장비 기술 영업원,27435,산업용 기계장비 기술 영업원
7,JOB,27436,의약품 영업원,27436,의약품 영업원
7,JOB,27439,그 외 기술 영업원,27439,그 외 기술 영업원
7,JOB,27441,농수산물 중개인 및 경매사,27441,농수산물 중개인 및 경매사
7,JOB,27442,예술품 중개인 및 경매사,27442,예술품 중개인 및 경매사
7,JOB,27449,그 외 상품 중개인 및 경매사,27449,그 외 상품중개인 및 경매사
7,JOB,27451,부동산 컨설턴트,27451,부동산 컨설턴트
7,JOB,27452,부동산 중개사,27452,부동산 중개인
7,JOB,27490,그 외 기술 영업 및 중개 관련 종사원,27490,그 외 기술영업 및 중개 관련 종사자
7,JOB,28111,방송 및 시나리오 작가,28111,방송작가
7,JOB,28112,문학작가,28112,작가 및 평론가
7,JOB,28119,그 외 작가,28119,그 외 작가 및 관련 전문가
7,JOB,28121,출판물 기획자,28151,출판물 기획자
7,JOB,28122,출판물 편집자,28152,출판물 편집자
7,JOB,28131,기자,28141,기자
7,JOB,28132,평론가,28112,작가 및 평론가
7,JOB,28139,그 외 언론 관련 전문가,28142,논설위원
7,JOB,28139,그 외 언론 관련 전문가,28143,칼럼니스트
7,JOB,28141,번역가,28120,번역가
7,JOB,28142,통역가,28130,통역가
7,JOB,28211,학예사,28211,큐레이터
7,JOB,28212,문화재 보존원,28212,문화재 보존원
7,JOB,28221,사서,28221,사서
7,JOB,28222,기록물 관리사,28222,기록물관리사
7,JOB,28311,감독 및 연출가,28311,감독 및 연출가
7,JOB,28312,기술 감독,28312,기술감독
7,JOB,28319,그 외 감독 및 연출가,28319,그 외 감독 및 연출가
7,JOB,28321,배우,28321,배우
7,JOB,28322,개그맨 및 코미디언,28322,개그맨 및 코미디언
7,JOB,28323,성우,28324,성우
7,JOB,28324,모델,28323,모델
7,JOB,28329,그 외 배우 및 모델,28329,그 외 배우 및 모델
7,JOB,28331,아나운서,28331,아나운서
7,JOB,28332,리포터,28332,리포터
7,JOB,28333,쇼핑호스트,28333,쇼핑호스트
7,JOB,28339,그 외 아나운서 및 리포터,28334,비디오자키
7,JOB,28339,그 외 아나운서 및 리포터,28335,디스크자키
7,JOB,28339,그 외 아나운서 및 리포터,28339,그 외 아나운서 및 리포터
7,JOB,25129,체육 및 그 외 분야 시간강사,25122,사회계열 시간강사
7,JOB,25129,체육 및 그 외 분야 시간강사,25123,자연계열 시간강사
7,JOB,25129,체육 및 그 외 분야 시간강사,25127,예·체능계열 시간강사
7,JOB,25211,국어 교사,25211,국어 교사
7,JOB,25212,수학 교사,25212,수학 교사
7,JOB,25213,사회 교사,25213,사회 교사
7,JOB,25213,사회 교사,25219,그 외 중·고등학교 교사
7,JOB,23518,항공기·철도 차량 공학 기술자 및 연구원,23538,비행기· 철도차량 공학 기술자 및 연구원
7,JOB,23519,그 외 기계공학 기술자 및 연구원,23539,로봇 및 그 외 기계공학 기술자 및 연구원
7,JOB,23520,로봇공학 기술자 및 연구원,23539,로봇 및 그 외 기계공학 기술자 및 연구원
7,JOB,23531,기계공학 시험원,23543,기계공학 시험원
7,JOB,23532,로봇공학 시험원,23543,기계공학 시험원
7,JOB,23610,방재 기술자 및 연구원,23116,건축안전환경 기술자
